	HUM	TEMP	LIGHT	PRESS	PREC
2022-01-08 08:10:00	10.0	13.0	5.0	19.0	12.0
2022-01-08 08:15:00	11.0	4.0	8.0	1.0	12.0
2022-01-08 08:20:00	15.0	15.0	5.0	3.0	10.0
2022-01-08 08:25:00	14.0	5.0	7.0	0.0	0.0
2022-01-08 08:30:00	11.0	10.0	16.0	13.0	11.0
2022-01-08 08:35:00	11.0	17.0	19.0	16.0	18.0
2022-01-08 08:40:00	14.0	8.0	0.0	4.0	12.0
2022-01-08 08:45:00	14.0	15.0	8.0	8.0	5.0
2022-01-08 08:50:00	19.0	15.0	13.0	16.0	13.0
2022-01-08 08:55:00	14.0	7.0	14.0	14.0	15.0
2022-01-08 09:00:00	5.0	11.0	17.0	8.0	0.0
2022-01-08 09:05:00	4.0	13.0	15.0	5.0	3.0
2022-01-08 09:10:00	5.0	5.0	18.0	20.0	1.0
2022-01-08 09:15:00	17.0	15.0	8.0	3.0	1.0
2022-01-08 09:20:00	15.0	18.0	13.0	7.0	9.0
2022-01-08 09:25:00	4.0	5.0	13.0	0.0	19.0
2022-01-08 09:30:00	6.0	14.0	17.0	1.0	4.0
2022-01-08 09:35:00	2.0	7.0	19.0	16.0	15.0
2022-01-08 09:40:00	4.0	12.0	16.0	2.0	15.0
2022-01-08 09:45:00	1.0	7.0	5.0	14.0	11.0
2022-01-08 09:50:00	4.0	4.0	6.0	1.0	5.0
2022-01-08 09:55:00	12.0	12.0	16.0	16.0	13.0
2022-01-08 10:00:00	9.0	11.0	16.0	2.0	9.0
2022-01-08 10:05:00	11.0	9.0	3.0	3.0	15.0
2022-01-08 10:10:00	7.0	16.0	11.0	11.0	4.0
2022-01-08 10:15:00	9.0	1.0	2.0	4.0	14.0
2022-01-08 10:20:00	5.0	8.0	8.0	20.0	16.0
2022-01-08 10:25:00	11.0	8.0	15.0	5.0	3.0
2022-01-08 10:30:00	15.0	7.0	13.0	2.0	9.0
2022-01-08 10:35:00	6.0	14.0	2.0	14.0	2.0
2022-01-08 10:40:00	3.0	5.0	9.0	1.0	4.0
2022-01-08 10:45:00	11.0	16.0	13.0	4.0	12.0
2022-01-08 10:50:00	3.0	18.0	15.0	15.0	13.0
2022-01-08 10:55:00	15.0	17.0	7.0	0.0	10.0
2022-01-08 11:00:00	14.0	18.0	13.0	14.0	17.0
2022-01-08 11:05:00	15.0	15.0	2.0	3.0	17.0
2022-01-08 11:10:00	14.0	16.0	17.0	18.0	13.0
2022-01-08 11:15:00	4.0	0.0	13.0	18.0	2.0
2022-01-08 11:20:00	1.0	11.0	19.0	19.0	14.0
2022-01-08 11:25:00	13.0	16.0	16.0	18.0	6.0
2022-01-08 11:30:00	19.0	2.0	13.0	20.0	15.0
2022-01-08 11:35:00	3.0	19.0	17.0	11.0	12.0
2022-01-08 11:40:00	5.0	2.0	5.0	12.0	16.0
2022-01-08 11:45:00	0.0	4.0	18.0	11.0	17.0
2022-01-08 11:50:00	7.0	9.0	5.0	3.0	1.0
2022-01-08 11:55:00	4.0	11.0	18.0	6.0	10.0
2022-01-08 12:00:00	1.0	11.0	12.0	18.0	6.0
2022-01-08 12:05:00	7.0	13.0	5.0	2.0	13.0
2022-01-08 12:10:00	3.0	15.0	14.0	7.0	8.0
2022-01-08 12:15:00	2.0	19.0	11.0	8.0	15.0
2022-01-08 12:20:00	9.0	11.0	6.0	18.0	8.0
2022-01-08 12:25:00	9.0	19.0	5.0	9.0	6.0
2022-01-08 12:30:00	16.0	14.0	2.0	8.0	12.0
2022-01-08 12:35:00	3.0	3.0	5.0	3.0	4.0
2022-01-08 12:40:00	20.0	12.0	8.0	19.0	18.0
2022-01-08 12:45:00	16.0	18.0	3.0	11.0	18.0
2022-01-08 12:50:00	5.0	16.0	3.0	4.0	9.0
2022-01-08 12:55:00	4.0	19.0	18.0	5.0	14.0
2022-01-08 13:00:00	8.0	5.0	5.0	6.0	10.0
2022-01-08 13:05:00	5.0	1.0	15.0	20.0	8.0
2022-01-08 13:10:00	12.0	16.0	10.0	17.0	4.0
2022-01-08 13:15:00	2.0	8.0	8.0	18.0	4.0
2022-01-08 13:20:00	19.0	16.0	16.0	18.0	13.0
2022-01-08 13:25:00	20.0	7.0	19.0	1.0	1.0
2022-01-08 13:30:00	5.0	2.0	7.0	10.0	12.0
2022-01-08 13:35:00	14.0	5.0	15.0	15.0	8.0
2022-01-08 13:40:00	17.0	2.0	3.0	5.0	3.0
2022-01-08 13:45:00	9.0	9.0	18.0	15.0	4.0
2022-01-08 13:50:00	16.0	18.0	5.0	15.0	1.0
2022-01-08 13:55:00	4.0	4.0	6.0	5.0	4.0
2022-01-08 14:00:00	3.0	0.0	12.0	19.0	9.0
2022-01-08 14:05:00	7.0	2.0	17.0	12.0	20.0
2022-01-08 14:10:00	2.0	20.0	2.0	16.0	14.0
2022-01-08 14:15:00	10.0	10.0	12.0	9.0	10.0
2022-01-08 14:20:00	10.0	20.0	19.0	15.0	8.0
2022-01-08 14:25:00	5.0	5.0	2.0	6.0	3.0
2022-01-08 14:30:00	10.0	8.0	4.0	10.0	12.0
2022-01-08 14:35:00	0.0	19.0	15.0	16.0	2.0
2022-01-08 14:40:00	17.0	1.0	10.0	0.0	7.0
2022-01-08 14:45:00	17.0	16.0	5.0	12.0	13.0
2022-01-08 14:50:00	11.0	7.0	16.0	11.0	1.0
2022-01-08 14:55:00	4.0	7.0	20.0	2.0	10.0
2022-01-08 15:00:00	12.0	17.0	14.0	2.0	11.0
2022-01-08 15:05:00	10.0	19.0	9.0	10.0	18.0
2022-01-08 15:10:00	13.0	3.0	12.0	13.0	12.0
2022-01-08 15:15:00	18.0	15.0	12.0	5.0	12.0
2022-01-08 15:20:00	7.0	3.0	8.0	5.0	19.0
2022-01-08 15:25:00	10.0	1.0	5.0	6.0	15.0
2022-01-08 15:30:00	4.0	13.0	14.0	17.0	15.0
2022-01-08 15:35:00	13.0	17.0	15.0	6.0	3.0
2022-01-08 15:40:00	19.0	12.0	1.0	11.0	3.0
2022-01-08 15:45:00	15.0	1.0	14.0	18.0	10.0
2022-01-08 15:50:00	19.0	5.0	3.0	10.0	8.0
2022-01-08 15:55:00	1.0	4.0	10.0	14.0	20.0
2022-01-08 16:00:00	1.0	13.0	2.0	13.0	12.0
2022-01-08 16:05:00	8.0	16.0	19.0	5.0	2.0
2022-01-08 16:10:00	1.0	12.0	12.0	10.0	13.0
2022-01-08 16:15:00	16.0	15.0	6.0	18.0	17.0
2022-01-08 16:20:00	4.0	1.0	9.0	3.0	3.0
2022-01-08 16:25:00	12.0	4.0	7.0	1.0	8.0
2022-01-08 16:30:00	14.0	2.0	8.0	15.0	7.0
2022-01-08 16:35:00	11.0	13.0	6.0	19.0	2.0
2022-01-08 16:40:00	9.0	20.0	3.0	13.0	15.0
2022-01-08 16:45:00	17.0	13.0	20.0	8.0	8.0
2022-01-08 16:50:00	5.0	18.0	1.0	8.0	10.0
2022-01-08 16:55:00	11.0	0.0	15.0	1.0	19.0
2022-01-08 17:00:00	20.0	17.0	13.0	2.0	13.0
2022-01-08 17:05:00	18.0	16.0	12.0	12.0	8.0
2022-01-08 17:10:00	6.0	8.0	4.0	12.0	14.0
2022-01-08 17:15:00	13.0	5.0	5.0	5.0	4.0
2022-01-08 17:20:00	12.0	11.0	14.0	7.0	17.0
2022-01-08 17:25:00	1.0	19.0	5.0	18.0	8.0
2022-01-08 17:30:00	9.0	7.0	0.0	20.0	18.0
2022-01-08 17:35:00	12.0	9.0	18.0	3.0	19.0
2022-01-08 17:40:00	7.0	12.0	18.0	16.0	19.0
2022-01-08 17:45:00	1.0	20.0	1.0	17.0	6.0
2022-01-08 17:50:00	18.0	19.0	6.0	7.0	3.0
2022-01-08 17:55:00	15.0	15.0	4.0	4.0	5.0
2022-01-08 18:00:00	12.0	18.0	18.0	16.0	12.0
2022-01-08 18:05:00	16.0	18.0	18.0	14.0	2.0
2022-01-08 18:10:00	20.0	14.0	18.0	12.0	8.0
2022-01-08 18:15:00	9.0	18.0	2.0	14.0	6.0
2022-01-08 18:20:00	20.0	15.0	3.0	8.0	4.0
2022-01-08 18:25:00	9.0	16.0	18.0	9.0	19.0
2022-01-08 18:30:00	13.0	11.0	10.0	6.0	19.0
2022-01-08 18:35:00	13.0	4.0	7.0	13.0	14.0
2022-01-08 18:40:00	19.0	4.0	8.0	9.0	3.0
2022-01-08 18:45:00	3.0	16.0	20.0	7.0	10.0
2022-01-08 18:50:00	19.0	5.0	6.0	0.0	17.0
2022-01-08 18:55:00	17.0	7.0	10.0	17.0	12.0
2022-01-08 19:00:00	8.0	2.0	12.0	2.0	0.0
2022-01-08 19:05:00	14.0	3.0	10.0	1.0	14.0
2022-01-08 19:10:00	6.0	20.0	6.0	13.0	14.0
2022-01-08 19:15:00	7.0	11.0	19.0	14.0	18.0
2022-01-08 19:20:00	16.0	3.0	1.0	19.0	0.0
2022-01-08 19:25:00	16.0	5.0	14.0	2.0	7.0
2022-01-08 19:30:00	9.0	11.0	5.0	18.0	14.0
2022-01-08 19:35:00	18.0	8.0	6.0	16.0	8.0
2022-01-08 19:40:00	0.0	14.0	19.0	15.0	2.0
2022-01-08 19:45:00	0.0	1.0	14.0	18.0	16.0
2022-01-08 19:50:00	13.0	13.0	14.0	11.0	15.0
2022-01-08 19:55:00	14.0	16.0	11.0	12.0	17.0
2022-01-08 20:00:00	14.0	4.0	15.0	19.0	7.0
2022-01-08 20:05:00	15.0	1.0	13.0	11.0	15.0
2022-01-08 20:10:00	13.0	11.0	6.0	7.0	17.0
2022-01-08 20:15:00	2.0	20.0	12.0	12.0	19.0
2022-01-08 20:20:00	10.0	10.0	8.0	18.0	1.0
2022-01-08 20:25:00	8.0	2.0	5.0	8.0	6.0
2022-01-08 20:30:00	18.0	16.0	17.0	8.0	18.0
2022-01-08 20:35:00	10.0	7.0	7.0	7.0	1.0
2022-01-08 20:40:00	16.0	5.0	7.0	20.0	10.0
2022-01-08 20:45:00	1.0	12.0	7.0	12.0	11.0
2022-01-08 20:50:00	19.0	8.0	2.0	14.0	12.0
2022-01-08 20:55:00	4.0	15.0	4.0	11.0	15.0
2022-01-08 21:00:00	16.0	11.0	3.0	20.0	18.0
2022-01-08 21:05:00	5.0	17.0	15.0	12.0	8.0
2022-01-08 21:10:00	20.0	17.0	2.0	15.0	5.0
2022-01-08 21:15:00	10.0	10.0	9.0	19.0	7.0
2022-01-08 21:20:00	3.0	17.0	4.0	14.0	17.0
2022-01-08 21:25:00	5.0	11.0	15.0	6.0	1.0
2022-01-08 21:30:00	14.0	5.0	4.0	4.0	11.0
2022-01-08 21:35:00	2.0	10.0	3.0	5.0	6.0
2022-01-08 21:40:00	10.0	2.0	9.0	11.0	13.0
2022-01-08 21:45:00	13.0	6.0	16.0	17.0	11.0
2022-01-08 21:50:00	12.0	5.0	9.0	20.0	13.0
2022-01-08 21:55:00	8.0	4.0	16.0	15.0	2.0
2022-01-08 22:00:00	15.0	5.0	11.0	2.0	4.0
2022-01-08 22:05:00	0.0	18.0	5.0	17.0	20.0
2022-01-08 22:10:00	6.0	10.0	12.0	6.0	10.0
2022-01-08 22:15:00	11.0	3.0	3.0	10.0	9.0
2022-01-08 22:20:00	0.0	18.0	11.0	18.0	1.0
2022-01-08 22:25:00	10.0	11.0	12.0	7.0	18.0
2022-01-08 22:30:00	10.0	10.0	15.0	1.0	6.0
2022-01-08 22:35:00	1.0	9.0	6.0	5.0	20.0
2022-01-08 22:40:00	12.0	15.0	4.0	7.0	11.0
2022-01-08 22:45:00	4.0	18.0	4.0	19.0	0.0
2022-01-08 22:50:00	11.0	1.0	13.0	18.0	3.0
2022-01-08 22:55:00	15.0	12.0	18.0	17.0	1.0
2022-01-08 23:00:00	8.0	5.0	1.0	1.0	8.0
2022-01-08 23:05:00	17.0	15.0	17.0	15.0	6.0
2022-01-08 23:10:00	8.0	18.0	14.0	19.0	16.0
2022-01-08 23:15:00	17.0	3.0	3.0	2.0	5.0
2022-01-08 23:20:00	3.0	9.0	13.0	12.0	15.0
2022-01-08 23:25:00	12.0	6.0	9.0	3.0	0.0
2022-01-08 23:30:00	12.0	18.0	13.0	13.0	2.0
2022-01-08 23:35:00	2.0	4.0	13.0	7.0	16.0
2022-01-08 23:40:00	8.0	10.0	6.0	4.0	5.0
2022-01-08 23:45:00	10.0	16.0	4.0	9.0	4.0
2022-01-08 23:50:00	12.0	20.0	0.0	17.0	9.0
2022-01-08 23:55:00	3.0	11.0	7.0	2.0	15.0
2022-01-09 00:00:00	2.0	8.0	13.0	5.0	17.0
2022-01-09 00:05:00	6.0	10.0	14.0	17.0	19.0
2022-01-09 00:10:00	8.0	14.0	4.0	18.0	19.0
2022-01-09 00:15:00	20.0	18.0	4.0	15.0	16.0
2022-01-09 00:20:00	9.0	14.0	3.0	1.0	12.0
2022-01-09 00:25:00	3.0	14.0	5.0	2.0	5.0
2022-01-09 00:30:00	2.0	1.0	1.0	12.0	8.0
2022-01-09 00:35:00	8.0	11.0	19.0	8.0	19.0
2022-01-09 00:40:00	10.0	12.0	8.0	6.0	9.0
2022-01-09 00:45:00	11.0	13.0	6.0	7.0	8.0
2022-01-09 00:50:00	11.0	8.0	7.0	13.0	11.0
2022-01-09 00:55:00	15.0	18.0	10.0	4.0	3.0
2022-01-09 01:00:00	7.0	4.0	16.0	7.0	1.0
2022-01-09 01:05:00	15.0	2.0	15.0	20.0	6.0
2022-01-09 01:10:00	18.0	2.0	10.0	19.0	11.0
2022-01-09 01:15:00	9.0	15.0	2.0	3.0	10.0
2022-01-09 01:20:00	12.0	15.0	4.0	9.0	10.0
2022-01-09 01:25:00	13.0	0.0	8.0	9.0	1.0
2022-01-09 01:30:00	12.0	15.0	15.0	20.0	5.0
2022-01-09 01:35:00	16.0	10.0	12.0	6.0	6.0
2022-01-09 01:40:00	4.0	12.0	4.0	8.0	14.0
2022-01-09 01:45:00	4.0	13.0	17.0	10.0	8.0
2022-01-09 01:50:00	3.0	12.0	15.0	16.0	8.0
2022-01-09 01:55:00	18.0	9.0	15.0	4.0	6.0
2022-01-09 02:00:00	1.0	7.0	9.0	16.0	11.0
2022-01-09 02:05:00	1.0	5.0	2.0	17.0	16.0
2022-01-09 02:10:00	5.0	17.0	12.0	15.0	10.0
2022-01-09 02:15:00	6.0	20.0	15.0	12.0	11.0
2022-01-09 02:20:00	8.0	17.0	1.0	8.0	16.0
2022-01-09 02:25:00	0.0	8.0	15.0	10.0	18.0
2022-01-09 02:30:00	18.0	17.0	9.0	11.0	10.0
2022-01-09 02:35:00	6.0	15.0	8.0	9.0	9.0
2022-01-09 02:40:00	2.0	5.0	8.0	7.0	5.0
2022-01-09 02:45:00	2.0	14.0	8.0	19.0	20.0
2022-01-09 02:50:00	10.0	11.0	9.0	14.0	8.0
2022-01-09 02:55:00	1.0	9.0	0.0	9.0	11.0
2022-01-09 03:00:00	6.0	19.0	6.0	13.0	6.0
2022-01-09 03:05:00	10.0	1.0	13.0	17.0	12.0
2022-01-09 03:10:00	6.0	0.0	16.0	19.0	18.0
2022-01-09 03:15:00	15.0	8.0	5.0	14.0	12.0
2022-01-09 03:20:00	7.0	13.0	14.0	14.0	10.0
2022-01-09 03:25:00	16.0	10.0	4.0	5.0	7.0
2022-01-09 03:30:00	12.0	6.0	6.0	1.0	19.0
2022-01-09 03:35:00	18.0	3.0	10.0	7.0	5.0
2022-01-09 03:40:00	9.0	15.0	18.0	15.0	16.0
2022-01-09 03:45:00	12.0	13.0	2.0	6.0	5.0
2022-01-09 03:50:00	16.0	9.0	3.0	10.0	3.0
2022-01-09 03:55:00	2.0	10.0	16.0	12.0	14.0
2022-01-09 04:00:00	14.0	15.0	20.0	6.0	4.0
2022-01-09 04:05:00	3.0	5.0	20.0	0.0	6.0
2022-01-09 04:10:00	3.0	13.0	16.0	3.0	1.0
2022-01-09 04:15:00	8.0	17.0	14.0	3.0	13.0
2022-01-09 04:20:00	16.0	16.0	8.0	14.0	1.0
2022-01-09 04:25:00	19.0	6.0	3.0	3.0	18.0
2022-01-09 04:30:00	19.0	15.0	11.0	6.0	7.0
2022-01-09 04:35:00	11.0	3.0	0.0	5.0	8.0
2022-01-09 04:40:00	5.0	6.0	11.0	18.0	15.0
2022-01-09 04:45:00	4.0	17.0	0.0	0.0	3.0
2022-01-09 04:50:00	18.0	11.0	19.0	14.0	9.0
2022-01-09 04:55:00	4.0	17.0	10.0	2.0	18.0
2022-01-09 05:00:00	11.0	7.0	14.0	13.0	17.0
2022-01-09 05:05:00	14.0	15.0	17.0	2.0	9.0
2022-01-09 05:10:00	14.0	7.0	19.0	13.0	9.0
2022-01-09 05:15:00	4.0	7.0	13.0	1.0	12.0
2022-01-09 05:20:00	5.0	7.0	5.0	20.0	3.0
2022-01-09 05:25:00	20.0	13.0	5.0	11.0	12.0
2022-01-09 05:30:00	1.0	1.0	12.0	19.0	11.0
2022-01-09 05:35:00	13.0	19.0	5.0	9.0	10.0
2022-01-09 05:40:00	18.0	5.0	9.0	0.0	11.0
2022-01-09 05:45:00	16.0	3.0	17.0	20.0	20.0
2022-01-09 05:50:00	14.0	8.0	14.0	3.0	3.0
2022-01-09 05:55:00	17.0	19.0	5.0	15.0	4.0
2022-01-09 06:00:00	5.0	10.0	10.0	8.0	6.0
2022-01-09 06:05:00	14.0	18.0	19.0	14.0	19.0
2022-01-09 06:10:00	5.0	7.0	13.0	5.0	18.0
2022-01-09 06:15:00	12.0	16.0	7.0	18.0	19.0
2022-01-09 06:20:00	4.0	2.0	15.0	3.0	12.0
2022-01-09 06:25:00	0.0	15.0	8.0	1.0	9.0
2022-01-09 06:30:00	15.0	18.0	10.0	9.0	9.0
2022-01-09 06:35:00	14.0	18.0	14.0	6.0	16.0
2022-01-09 06:40:00	17.0	14.0	12.0	2.0	17.0
2022-01-09 06:45:00	14.0	20.0	19.0	15.0	9.0
2022-01-09 06:50:00	3.0	10.0	17.0	13.0	13.0
2022-01-09 06:55:00	18.0	19.0	9.0	10.0	10.0
2022-01-09 07:00:00	8.0	8.0	5.0	12.0	6.0
2022-01-09 07:05:00	4.0	4.0	3.0	13.0	12.0
2022-01-09 07:10:00	19.0	14.0	10.0	18.0	4.0
2022-01-09 07:15:00	10.0	2.0	20.0	7.0	7.0
2022-01-09 07:20:00	11.0	8.0	14.0	9.0	13.0
2022-01-09 07:25:00	3.0	9.0	18.0	2.0	1.0
2022-01-09 07:30:00	11.0	7.0	10.0	17.0	10.0
2022-01-09 07:35:00	14.0	13.0	16.0	16.0	11.0
2022-01-09 07:40:00	11.0	9.0	15.0	10.0	6.0
2022-01-09 07:45:00	10.0	9.0	10.0	18.0	13.0
2022-01-09 07:50:00	1.0	14.0	8.0	8.0	9.0
2022-01-09 07:55:00	16.0	4.0	16.0	0.0	7.0
2022-01-09 08:00:00	0.0	7.0	14.0	17.0	0.0
2022-01-09 08:05:00	19.0	17.0	14.0	15.0	1.0
2022-01-09 08:10:00	7.0	13.0	13.0	2.0	9.0
2022-01-09 08:15:00	12.0	19.0	19.0	17.0	2.0
2022-01-09 08:20:00	7.0	3.0	19.0	16.0	11.0
2022-01-09 08:25:00	6.0	13.0	6.0	9.0	13.0
2022-01-09 08:30:00	2.0	6.0	17.0	16.0	5.0
2022-01-09 08:35:00	14.0	0.0	8.0	18.0	19.0
2022-01-09 08:40:00	10.0	14.0	7.0	11.0	15.0
2022-01-09 08:45:00	9.0	0.0	6.0	6.0	3.0
2022-01-09 08:50:00	16.0	8.0	17.0	9.0	3.0
2022-01-09 08:55:00	4.0	13.0	11.0	0.0	20.0
2022-01-09 09:00:00	6.0	0.0	16.0	2.0	18.0
2022-01-09 09:05:00	19.0	14.0	13.0	16.0	13.0
2022-01-09 09:10:00	15.0	20.0	9.0	8.0	17.0
2022-01-09 09:15:00	11.0	16.0	2.0	1.0	10.0
2022-01-09 09:20:00	16.0	16.0	13.0	7.0	12.0
2022-01-09 09:25:00	14.0	13.0	7.0	18.0	4.0
2022-01-09 09:30:00	19.0	1.0	18.0	9.0	20.0
2022-01-09 09:35:00	15.0	5.0	5.0	12.0	8.0
2022-01-09 09:40:00	5.0	3.0	10.0	17.0	9.0
2022-01-09 09:45:00	10.0	9.0	3.0	13.0	9.0
2022-01-09 09:50:00	6.0	8.0	11.0	11.0	11.0
2022-01-09 09:55:00	11.0	16.0	9.0	15.0	10.0
2022-01-09 10:00:00	18.0	12.0	15.0	1.0	13.0
2022-01-09 10:05:00	17.0	8.0	19.0	16.0	0.0
2022-01-09 10:10:00	19.0	4.0	3.0	17.0	10.0
2022-01-09 10:15:00	1.0	2.0	1.0	9.0	6.0
2022-01-09 10:20:00	5.0	10.0	2.0	8.0	5.0
2022-01-09 10:25:00	5.0	18.0	18.0	18.0	8.0
2022-01-09 10:30:00	6.0	18.0	9.0	16.0	1.0
2022-01-09 10:35:00	2.0	4.0	19.0	17.0	12.0
2022-01-09 10:40:00	10.0	15.0	14.0	17.0	13.0
2022-01-09 10:45:00	3.0	18.0	7.0	10.0	17.0
2022-01-09 10:50:00	14.0	14.0	5.0	17.0	6.0
2022-01-09 10:55:00	12.0	20.0	3.0	11.0	16.0
2022-01-09 11:00:00	1.0	10.0	2.0	7.0	6.0
2022-01-09 11:05:00	14.0	19.0	5.0	16.0	3.0
2022-01-09 11:10:00	10.0	15.0	12.0	13.0	8.0
2022-01-09 11:15:00	16.0	9.0	5.0	3.0	16.0
2022-01-09 11:20:00	8.0	4.0	18.0	11.0	6.0
2022-01-09 11:25:00	3.0	4.0	13.0	9.0	8.0
2022-01-09 11:30:00	8.0	1.0	5.0	18.0	6.0
2022-01-09 11:35:00	14.0	13.0	5.0	4.0	9.0
2022-01-09 11:40:00	12.0	3.0	14.0	3.0	5.0
2022-01-09 11:45:00	2.0	16.0	6.0	13.0	19.0
2022-01-09 11:50:00	16.0	14.0	10.0	6.0	7.0
2022-01-09 11:55:00	6.0	19.0	11.0	17.0	1.0
2022-01-09 12:00:00	8.0	8.0	0.0	15.0	17.0
2022-01-09 12:05:00	13.0	13.0	15.0	16.0	19.0
2022-01-09 12:10:00	4.0	2.0	3.0	18.0	7.0
2022-01-09 12:15:00	2.0	11.0	16.0	1.0	11.0
2022-01-09 12:20:00	3.0	15.0	12.0	16.0	18.0
2022-01-09 12:25:00	2.0	20.0	8.0	12.0	3.0
2022-01-09 12:30:00	1.0	10.0	3.0	15.0	19.0
2022-01-09 12:35:00	16.0	5.0	4.0	19.0	5.0
2022-01-09 12:40:00	18.0	17.0	19.0	6.0	2.0
2022-01-09 12:45:00	15.0	15.0	12.0	18.0	14.0
2022-01-09 12:50:00	17.0	1.0	19.0	5.0	11.0
2022-01-09 12:55:00	4.0	7.0	11.0	15.0	15.0
2022-01-09 13:00:00	14.0	7.0	3.0	8.0	11.0
2022-01-09 13:05:00	12.0	4.0	12.0	8.0	6.0
2022-01-09 13:10:00	5.0	4.0	15.0	2.0	8.0
2022-01-09 13:15:00	13.0	20.0	5.0	2.0	14.0
2022-01-09 13:20:00	1.0	4.0	3.0	2.0	15.0
2022-01-09 13:25:00	11.0	7.0	9.0	2.0	9.0
2022-01-09 13:30:00	4.0	15.0	19.0	6.0	10.0
2022-01-09 13:35:00	4.0	11.0	2.0	10.0	15.0
2022-01-09 13:40:00	10.0	15.0	8.0	7.0	4.0
2022-01-09 13:45:00	9.0	0.0	14.0	19.0	8.0
2022-01-09 13:50:00	8.0	7.0	15.0	4.0	4.0
2022-01-09 13:55:00	11.0	11.0	13.0	17.0	12.0
2022-01-09 14:00:00	15.0	5.0	11.0	11.0	11.0
2022-01-09 14:05:00	12.0	7.0	11.0	20.0	11.0
2022-01-09 14:10:00	13.0	7.0	1.0	10.0	4.0
2022-01-09 14:15:00	10.0	1.0	6.0	5.0	17.0
2022-01-09 14:20:00	6.0	5.0	6.0	16.0	12.0
2022-01-09 14:25:00	9.0	18.0	12.0	9.0	4.0
2022-01-09 14:30:00	1.0	11.0	5.0	18.0	6.0
2022-01-09 14:35:00	18.0	12.0	3.0	1.0	6.0
2022-01-09 14:40:00	17.0	1.0	7.0	3.0	17.0
2022-01-09 14:45:00	6.0	10.0	9.0	5.0	10.0
2022-01-09 14:50:00	16.0	12.0	20.0	3.0	7.0
2022-01-09 14:55:00	2.0	5.0	17.0	4.0	10.0
2022-01-09 15:00:00	18.0	8.0	1.0	13.0	6.0
2022-01-09 15:05:00	11.0	8.0	1.0	18.0	6.0
2022-01-09 15:10:00	10.0	19.0	17.0	16.0	11.0
2022-01-09 15:15:00	1.0	7.0	13.0	8.0	7.0
2022-01-09 15:20:00	15.0	13.0	1.0	19.0	8.0
2022-01-09 15:25:00	5.0	1.0	19.0	7.0	6.0
2022-01-09 15:30:00	7.0	3.0	18.0	16.0	16.0
2022-01-09 15:35:00	5.0	7.0	17.0	12.0	6.0
2022-01-09 15:40:00	18.0	19.0	6.0	14.0	16.0
2022-01-09 15:45:00	9.0	15.0	1.0	15.0	2.0
2022-01-09 15:50:00	11.0	7.0	18.0	12.0	17.0
2022-01-09 15:55:00	20.0	7.0	0.0	18.0	6.0
2022-01-09 16:00:00	15.0	20.0	16.0	10.0	7.0
2022-01-09 16:05:00	3.0	8.0	2.0	19.0	4.0
2022-01-09 16:10:00	11.0	11.0	4.0	15.0	2.0
2022-01-09 16:15:00	1.0	15.0	14.0	12.0	12.0
2022-01-09 16:20:00	5.0	18.0	17.0	2.0	5.0
2022-01-09 16:25:00	8.0	13.0	12.0	8.0	8.0
2022-01-09 16:30:00	17.0	20.0	6.0	4.0	5.0
2022-01-09 16:35:00	19.0	19.0	13.0	5.0	18.0
2022-01-09 16:40:00	17.0	16.0	11.0	7.0	3.0
2022-01-09 16:45:00	4.0	11.0	17.0	12.0	1.0
2022-01-09 16:50:00	20.0	2.0	8.0	3.0	11.0
2022-01-09 16:55:00	7.0	10.0	18.0	9.0	18.0
2022-01-09 17:00:00	6.0	11.0	12.0	12.0	15.0
2022-01-09 17:05:00	19.0	9.0	10.0	11.0	17.0
2022-01-09 17:10:00	4.0	10.0	5.0	19.0	10.0
2022-01-09 17:15:00	13.0	9.0	2.0	16.0	4.0
2022-01-09 17:20:00	4.0	17.0	19.0	15.0	19.0
2022-01-09 17:25:00	5.0	11.0	18.0	4.0	14.0
2022-01-09 17:30:00	15.0	13.0	6.0	0.0	8.0
2022-01-09 17:35:00	1.0	6.0	18.0	11.0	18.0
2022-01-09 17:40:00	13.0	4.0	3.0	4.0	16.0
2022-01-09 17:45:00	9.0	20.0	6.0	16.0	20.0
2022-01-09 17:50:00	3.0	8.0	13.0	18.0	6.0
2022-01-09 17:55:00	9.0	0.0	14.0	1.0	7.0
2022-01-09 18:00:00	8.0	12.0	17.0	7.0	20.0
2022-01-09 18:05:00	7.0	18.0	3.0	13.0	19.0
2022-01-09 18:10:00	17.0	5.0	18.0	3.0	5.0
2022-01-09 18:15:00	4.0	5.0	11.0	8.0	17.0
2022-01-09 18:20:00	10.0	8.0	16.0	14.0	16.0
2022-01-09 18:25:00	19.0	12.0	8.0	20.0	17.0
2022-01-09 18:30:00	15.0	13.0	8.0	2.0	17.0
2022-01-09 18:35:00	2.0	19.0	7.0	20.0	0.0
2022-01-09 18:40:00	4.0	18.0	7.0	10.0	20.0
2022-01-09 18:45:00	15.0	12.0	17.0	0.0	13.0
2022-01-09 18:50:00	9.0	19.0	17.0	13.0	8.0
2022-01-09 18:55:00	19.0	4.0	19.0	12.0	4.0
2022-01-09 19:00:00	13.0	3.0	4.0	13.0	10.0
2022-01-09 19:05:00	10.0	8.0	18.0	13.0	1.0
2022-01-09 19:10:00	16.0	7.0	14.0	15.0	20.0
2022-01-09 19:15:00	0.0	20.0	6.0	17.0	13.0
2022-01-09 19:20:00	16.0	19.0	1.0	9.0	7.0
